ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code
2631293,HJ237842,03/14/2003 05:00:00 PM,001XX E OHIO ST,0870,THEFT,POCKET-PICKING,HOTEL/MOTEL,false,false,1834,018,42,8,06
2631626,HJ236930,03/14/2003 10:30:00 AM,060XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0712,007,16,68,06
2631831,HJ237886,03/14/2003 05:00:00 AM,008XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1933,019,43,7,05
2632267,HJ240665,03/15/2003 07:00:00 PM,075XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0421,004,7,43,08B
2632301,HJ240157,03/15/2003 03:00:00 PM,005XX W 117TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0524,005,34,53,05
2632435,HJ240098,03/15/2003 06:15:00 PM,032XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1732,017,31,21,05
2632711,HJ241434,03/16/2003 01:00:00 AM,067XX S WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0726,007,15,67,14
2632838,HJ241743,03/16/2003 03:00:00 AM,011XX N HALSTED ST,0810,THEFT,OVER $500,STREET,false,false,1822,018,27,8,06
2632879,HJ241383,03/16/2003 11:05:00 AM,057XX S DAMEN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0715,007,15,67,03
2632898,HJ236351,03/13/2003 10:23:38 PM,074XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B
2633032,HJ239784,03/15/2003 03:00:00 PM,029XX N DAMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,1913,019,1,5,05
2633061,HJ242600,03/16/2003 11:20:00 PM,031XX N SHEFFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1932,019,44,6,14
2633219,HJ242848,03/17/2003 02:30:00 AM,046XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0821,008,14,58,14
2633337,HJ240387,03/15/2003 09:45:00 PM,018XX W NORTH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,014,32,24,06
2633405,HJ242916,03/15/2003 10:00:00 PM,008XX N HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1312,012,32,24,14
2633482,HJ238862,03/15/2003 04:11:02 AM,001XX W 75TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0623,006,6,69,08B
2633586,HJ239518,03/15/2003 01:19:22 PM,078XX S ASHLAND AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0611,006,17,71,08B
2633635,HJ240535,03/15/2003 10:00:00 PM,011XX W DICKENS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,1811,018,32,7,04B
2633808,HJ240455,03/15/2003 10:04:54 PM,075XX S YALE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,0623,006,17,69,26
2634153,HJ206742,02/26/2003 06:15:00 PM,048XX S ASHLAND AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0931,009,20,61,18
2634221,HJ243362,03/16/2003 06:00:00 PM,072XX W BELMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1631,016,36,17,26
2634365,HJ243537,03/16/2003 02:00:00 AM,033XX N SOUTHPORT AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1924,019,44,6,06
2634372,HJ228613,03/10/2003 09:19:37 AM,009XX N KEDVALE AVE,0499,BATTERY,AGGRAVATED DOMESTIC BATTERY,RESIDENCE,true,true,1111,011,37,23,04B
2634399,HJ229422,02/20/2003 11:00:00 AM,034XX W MONROE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1123,011,28,27,06
2634559,HJ243709,03/16/2003 08:00:00 PM,073XX S EXCHANGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0334,003,7,43,07
2634698,HJ238135,03/14/2003 07:50:00 PM,005XX E 63RD ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,0313,003,20,42,26
2634769,HJ243840,03/17/2003 04:30:00 AM,051XX S CAMPBELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,0911,009,14,63,05
2634850,HJ244709,03/17/2003 09:00:00 AM,045XX N DOVER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2311,019,47,3,26
2634885,HJ244209,03/17/2003 06:00:00 PM,008XX N WOOD ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1322,012,1,24,04A
2634941,HJ241297,03/15/2003 10:20:00 AM,019XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1222,012,25,31,14
2635066,HJ245019,03/17/2003 10:30:00 PM,055XX S NORDICA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,008,23,56,14
2635424,HJ243747,03/17/2003 03:07:00 PM,024XX W 46TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,009,12,58,07
2635467,HJ240873,03/15/2003 11:45:00 PM,063XX S YALE AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0722,007,20,68,06
2635597,HJ244542,03/17/2003 08:45:00 PM,003XX E 51ST ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0224,002,3,38,03
2635696,HJ243941,03/17/2003 04:00:00 PM,048XX S WESTERN AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0915,009,12,61,08B
2635799,HJ242605,03/17/2003 08:00:00 PM,024XX N FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,1431,014,1,22,14
2635899,HJ245322,03/17/2003 05:00:00 PM,034XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,false,false,1133,011,28,27,14
2636014,HJ242828,03/17/2003 06:56:24 AM,076XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, BUILDING",false,false,0611,006,18,71,14
2636028,HJ244383,03/17/2003 07:48:57 PM,012XX S CANAL ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,0131,001,2,28,26
2636031,HJ215453,03/03/2003 12:20:00 PM,003XX S KILBOURN AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1131,011,24,26,18
2636202,HJ216958,03/04/2003 12:58:09 AM,012XX N AUSTIN BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,2531,025,29,25,18
2636208,HJ237214,03/14/2003 12:25:00 PM,030XX N RUTHERFORD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2511,025,36,18,08B
2636250,HJ216804,03/03/2003 10:08:38 PM,001XX S HOMAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1123,011,28,27,18
2636301,HJ216663,03/03/2003 08:40:00 PM,045XX W WASHINGTON BLVD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,011,28,26,16
2636569,HJ245276,03/16/2003 06:00:00 PM,001XX E 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0322,003,20,69,14
2636610,HJ246189,03/18/2003 05:40:00 PM,027XX W SCHUBERT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1411,014,35,22,07
2636764,HJ246914,03/19/2003 04:50:00 AM,075XX S YALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,true,true,0623,006,17,69,26
2636835,HJ241240,03/15/2003 08:00:00 PM,060XX S CAMPBELL AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0825,008,15,66,08A
2636871,HJ237291,03/14/2003 12:50:00 PM,036XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1731,017,38,16,08A
2637127,HJ245172,03/17/2003 12:30:00 PM,055XX N CHRISTIANA AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1712,017,40,13,08A
2637281,HJ244254,03/17/2003 02:45:00 PM,062XX S TALMAN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0825,008,15,66,08A
2637332,HJ246403,03/18/2003 09:30:00 AM,023XX N DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1413,014,26,22,07
2637398,HJ222404,03/06/2003 08:20:00 PM,082XX S MARYLAND AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0631,006,8,44,18
2637411,HJ246011,03/18/2003 04:32:18 PM,015XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1014,010,24,29,14
2637455,HJ218784,03/04/2003 10:00:00 PM,007XX W 54TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ABANDONED BUILDING,true,false,0934,009,3,61,18
2637529,HJ244738,03/17/2003 10:55:00 PM,084XX S MUSKEGON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0423,004,10,46,08B
2637685,HJ246389,03/18/2003 06:15:00 PM,076XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE PORCH/HALLWAY,false,false,0623,006,6,69,26
2637754,HJ231044,03/11/2003 11:30:00 AM,053XX S MARSHFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0932,009,16,61,05
2637921,HJ243813,03/17/2003 02:00:00 AM,004XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1323,012,27,24,06
2638290,HJ243418,03/17/2003 12:15:00 PM,046XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1113,011,28,25,08B
2638340,HJ219092,03/05/2003 07:23:00 AM,050XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0931,009,16,61,16
2638579,HJ248435,03/19/2003 06:20:00 PM,041XX W GRENSHAW ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1132,011,24,29,08A
2638721,HJ249085,03/19/2003 11:42:00 PM,017XX E 73RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0324,003,8,43,14
2638839,HJ248387,03/19/2003 06:04:00 PM,067XX W ARCHER AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",GAS STATION,false,false,0811,008,23,56,07
2638951,HJ247315,03/16/2003 09:00:00 AM,096XX S HAMILTON AVE,0890,THEFT,FROM BUILDING,ANIMAL HOSPITAL,false,false,2213,022,19,72,06
2638976,HJ243441,03/17/2003 11:50:00 AM,040XX N ASHLAND AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1923,019,47,6,08B
2639087,HJ245591,02/10/2003 11:00:00 AM,027XX N MILWAUKEE AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1412,014,35,22,06
2639175,HJ247274,03/19/2003 09:40:00 AM,127XX S WALLACE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0523,005,9,53,14
2639330,HJ244486,03/17/2003 11:00:00 AM,048XX W MADISON ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1533,015,28,25,03
2639356,HJ248250,03/19/2003 04:15:00 PM,027XX S DEARBORN ST,2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PUBLIC, BUILDING",false,false,2113,002,3,35,24
2639571,HJ216507,03/03/2003 07:15:00 PM,052XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,1524,015,37,25,18
2639665,HJ247734,03/19/2003 10:15:00 AM,089XX S BUFFALO AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0424,004,10,46,08B
2639774,HJ248577,03/19/2003 07:40:00 PM,076XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0621,006,17,71,08B
2639825,HJ248915,03/19/2003 10:50:00 PM,081XX S HALSTED ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,TAVERN/LIQUOR STORE,false,false,0622,006,21,71,04A
2640019,HJ234709,03/12/2003 09:00:00 PM,024XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,1135,011,2,28,06
2640163,HJ249845,03/20/2003 07:00:00 AM,084XX S INGLESIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0632,006,8,44,26
2640221,HJ230907,03/11/2003 11:40:00 AM,032XX W ADAMS ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1124,011,28,27,08B
2640226,HJ226083,03/08/2003 05:00:00 PM,072XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0735,007,17,67,18
2640294,HJ231684,03/11/2003 04:50:00 PM,029XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1124,011,2,27,14
2640548,HJ250439,03/20/2003 04:30:00 PM,071XX S PULASKI RD,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,0833,008,13,65,06
2640803,HJ250468,03/20/2003 06:05:00 PM,103XX S HAMILTON AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,true,false,2212,022,19,72,07
2640842,HJ247661,03/19/2003 12:45:00 PM,0000X N LECLAIRE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1533,015,28,25,08A
2640864,HJ251168,03/21/2003 07:30:00 AM,107XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0513,005,9,49,06
2641265,HJ249892,03/20/2003 01:40:00 PM,044XX S UNION AVE,0460,BATTERY,SIMPLE,VEHICLE-COMMERCIAL,false,false,0935,009,11,61,08B
2641579,HJ229360,03/10/2003 01:30:00 PM,012XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,1224,012,2,28,18
2641581,HJ251453,03/20/2003 03:59:00 AM,005XX W MARQUETTE RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0722,007,6,68,26
2641674,HJ226242,03/08/2003 06:50:00 PM,057XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0712,007,16,68,18
2642092,HJ245645,03/18/2003 12:30:00 PM,052XX W PALMER ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,2515,025,37,19,08B
2642188,HJ251977,03/21/2003 02:40:00 PM,072XX S PRINCETON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0731,007,17,69,08A
2530595,HH863787,12/28/2002 10:45:00 AM,010XX W 70TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,0733,007,17,68,18
2530619,HJ109767,12/25/2002 06:00:00 PM,091XX S DOBSON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0413,004,8,47,26
2530712,HH863109,12/27/2002 08:10:00 PM,040XX W 16TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,1012,010,24,29,18
2716251,HJ346070,05/06/2003 03:45:00 PM,015XX N LAKE SHORE DR,0810,THEFT,OVER $500,PARK PROPERTY,false,false,1824,018,43,8,06
2531014,HJ110697,01/06/2003 03:00:00 PM,067XX S GREEN ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,0723,007,17,68,11
2531056,HJ110922,01/06/2003 04:30:00 PM,059XX S ROCKWELL ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0824,008,16,66,06
2531076,HJ111026,01/05/2003 01:00:00 PM,088XX S COTTAGE GROVE AVE,0890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0632,006,6,44,06
2531273,HJ110594,01/06/2003 04:18:00 PM,020XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1911,019,47,4,06
2531329,HJ110938,01/06/2003 08:38:00 AM,020XX W DIVISION ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1424,014,1,24,05
2531435,HJ110846,01/06/2003 05:38:09 PM,030XX E CHELTENHAM PL,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,false,false,0421,004,7,46,10
2531556,HJ111622,01/06/2003 05:30:00 PM,015XX N HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1424,014,1,24,14
2642881,HJ251308,03/19/2003 07:00:00 AM,002XX E CHICAGO AVE,0890,THEFT,FROM BUILDING,FIRE STATION,false,false,1833,018,42,8,06
2643022,HJ250424,03/20/2003 03:20:00 PM,059XX S MORGAN ST,0460,BATTERY,SIMPLE,STREET,false,false,0712,007,16,68,08B
2643085,HJ248780,03/19/2003 09:00:00 PM,080XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0623,006,17,44,08B
2643180,HJ253001,03/22/2003 02:07:27 AM,022XX E 85TH ST,0810,THEFT,OVER $500,STREET,false,false,0412,004,8,46,06
2643181,HJ252126,03/21/2003 02:15:00 PM,084XX S BUFFALO AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0424,004,10,46,04B
2643496,HJ254268,03/22/2003 03:00:00 PM,003XX W 109TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0513,005,34,49,08A
2787616,HJ434838,06/17/2003 12:15:00 PM,057XX S ADA ST,0460,BATTERY,SIMPLE,STREET,false,false,0713,007,16,67,08B
2643588,HJ252865,03/21/2003 03:30:00 PM,009XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1232,012,25,28,06
2643896,HJ254288,03/22/2003 06:00:00 PM,076XX S PRAIRIE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0623,006,6,69,03
2643949,HJ255095,03/22/2003 11:00:00 AM,043XX S ROCKWELL ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0914,009,12,58,14
2644117,HJ253703,03/22/2003 02:00:00 AM,061XX S WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0825,008,15,66,08B
2644326,HJ254158,03/22/2003 05:05:00 PM,105XX S MORGAN ST,0620,BURGLARY,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",false,false,2232,022,34,73,05
2644676,HJ255705,03/22/2003 08:00:00 PM,024XX E 77TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0421,004,7,43,06
2644850,HJ256553,03/23/2003 11:50:00 PM,063XX S MAJOR AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0812,008,13,64,08B
2645083,HJ256489,03/23/2003 09:30:00 PM,071XX W SUMMERDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1613,016,41,10,07
2645085,HJ254005,03/22/2003 07:22:57 PM,075XX S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0623,006,6,69,06
2645118,HJ256258,03/23/2003 04:00:00 PM,041XX W NEWPORT AVE,0560,ASSAULT,SIMPLE,ALLEY,false,false,1731,017,30,16,08A
2719411,HJ349534,04/28/2003 03:00:00 PM,032XX N LAKE SHORE DR,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,2332,019,44,6,06
2645579,HJ254119,03/22/2003 04:26:00 PM,011XX N SPAULDING AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,false,false,1121,011,26,23,10
2645609,HJ257036,03/21/2003 03:30:00 PM,096XX S EUCLID AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE PORCH/HALLWAY,false,false,0431,004,7,51,14
2645664,HJ256830,03/24/2003 07:10:57 AM,090XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,022,21,73,14
2645684,HJ232232,03/11/2003 10:30:00 PM,033XX W ROOSEVELT RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1134,011,24,29,16
2645691,HJ246439,03/18/2003 07:50:00 PM,032XX W ROOSEVELT RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,true,false,1134,011,24,29,10
2645903,HJ251546,03/21/2003 05:30:00 AM,066XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0321,003,5,42,14
2646009,HJ233734,03/12/2003 05:42:38 PM,001XX W DIVISION ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1824,018,42,8,16
2646083,HJ257263,03/24/2003 07:45:00 AM,005XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,018,42,8,06
2646120,HJ257334,03/23/2003 11:00:00 PM,016XX W WRIGHTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1931,019,32,7,14
2646210,HJ229981,03/10/2003 11:00:00 PM,067XX S BISHOP ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0725,007,17,67,18
2646219,HJ254645,03/22/2003 10:30:00 PM,026XX W 24TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1034,010,12,30,14
2646223,HJ257463,03/23/2003 07:20:00 PM,018XX S ST LOUIS AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1021,010,24,29,07
2646291,HJ257549,03/24/2003 12:00:00 PM,012XX W DIVERSEY PKWY,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,1931,019,32,6,06
2646529,HJ257804,03/24/2003 12:05:00 PM,034XX W GRENSHAW ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1133,011,24,29,26
2646672,HJ258561,03/24/2003 07:00:00 PM,053XX S HONORE ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0932,009,16,61,06
2646883,HJ237893,03/14/2003 05:50:00 PM,056XX S WOLCOTT AVE,0460,BATTERY,SIMPLE,STREET,false,false,0715,007,15,67,08B
2646927,HJ256314,03/23/2003 08:10:00 PM,041XX N KIMBALL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1724,017,33,16,08A
2646934,HJ256545,03/23/2003 09:20:00 PM,078XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0421,004,7,43,08B
2646944,HJ258893,03/24/2003 09:15:00 PM,001XX W 74TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0731,007,6,69,14
2646976,HJ256695,03/24/2003 02:10:38 AM,081XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0631,006,6,44,08B
2646997,HJ254902,03/21/2003 04:00:00 PM,056XX N MANGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1622,016,45,11,08B
2647232,HJ258298,03/24/2003 08:10:00 PM,052XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1522,015,29,25,14
2647298,HJ257321,03/24/2003 11:50:53 AM,081XX S HERMITAGE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,true,0614,006,18,71,04A
2647501,HJ258124,03/24/2003 06:00:00 PM,112XX S EDBROOKE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0531,005,9,49,08A
2647547,HJ258174,03/21/2003 12:00:00 AM,079XX S RACINE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DRUG STORE,false,false,0612,006,21,71,11
2647591,HJ257598,03/24/2003 01:45:00 PM,016XX E 53RD ST,0860,THEFT,RETAIL THEFT,OTHER,false,false,2132,002,4,41,06
2648265,HJ259838,03/21/2003 09:00:00 PM,006XX W WAYMAN ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,1212,012,27,28,06
2648373,HJ260248,03/24/2003 08:00:00 AM,055XX N LINDER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1623,016,45,11,07
2648392,HJ259777,03/25/2003 03:15:00 PM,067XX S JEFFERY BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0331,003,5,43,08B
2648523,HJ260480,03/25/2003 08:00:00 PM,020XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1211,012,2,28,08B
2648677,HJ250091,11/02/2002 12:00:00 AM,011XX S CENTRAL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1522,015,29,25,06
2648768,HJ258708,03/25/2003 01:55:24 AM,082XX S MARYLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0631,006,8,44,14
2723,HK388473,05/26/2004 02:44:00 AM,004XX W LOCUST ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,1823,018,,,01A
2648950,HJ246224,03/18/2003 04:59:00 PM,072XX S MAPLEWOOD AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0832,008,18,66,18
2648972,HJ255634,03/23/2003 02:30:00 PM,008XX N KEDZIE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),false,false,1121,011,27,23,04A
2649002,HJ244269,03/17/2003 07:15:00 PM,070XX S MORGAN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0733,007,17,68,19
2649005,HJ255799,03/23/2003 03:45:00 PM,066XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,2432,024,49,1,26
2649109,HJ245739,03/18/2003 02:00:00 PM,103XX S ELIZABETH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,2232,022,21,73,08B
2649159,HJ260142,03/25/2003 04:44:00 PM,032XX W WABANSIA AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,STREET,false,false,1421,014,26,23,26
2649176,HJ260708,03/25/2003 10:45:00 PM,019XX N HUMBOLDT BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1421,014,35,22,14
